ID,AAC_A,AAC_C,AAC_D,AAC_E,AAC_F,AAC_G,AAC_H,AAC_I,AAC_K,AAC_L,AAC_M,AAC_N,AAC_P,AAC_Q,AAC_R,AAC_S,AAC_T,AAC_V,AAC_W,AAC_Y
Negative_F1373,0.107143,0.000000,0.035714,0.000000,0.000000,0.071429,0.000000,0.142857,0.178571,0.107143,0.000000,0.000000,0.071429,0.000000,0.000000,0.071429,0.107143,0.107143,0.000000,0.000000
Negative_F1051,0.058824,0.000000,0.000000,0.000000,0.117647,0.117647,0.000000,0.117647,0.058824,0.235294,0.000000,0.000000,0.058824,0.000000,0.000000,0.176471,0.000000,0.058824,0.000000,0.000000
Negative_F2103,0.129630,0.037037,0.018519,0.037037,0.018519,0.240741,0.018519,0.055556,0.037037,0.092593,0.037037,0.074074,0.055556,0.000000,0.037037,0.055556,0.000000,0.037037,0.000000,0.018519
Negative_F1454,0.041667,0.083333,0.000000,0.000000,0.041667,0.000000,0.000000,0.083333,0.125000,0.166667,0.000000,0.083333,0.041667,0.000000,0.000000,0.083333,0.125000,0.125000,0.000000,0.000000
Negative_F258,0.052632,0.000000,0.052632,0.000000,0.000000,0.157895,0.000000,0.105263,0.105263,0.210526,0.000000,0.052632,0.000000,0.000000,0.052632,0.000000,0.052632,0.157895,0.000000,0.000000
Negative_F553,0.051282,0.205128,0.000000,0.000000,0.051282,0.179487,0.051282,0.025641,0.025641,0.025641,0.000000,0.051282,0.025641,0.025641,0.102564,0.025641,0.025641,0.000000,0.025641,0.102564
Negative_F350,0.129032,0.000000,0.000000,0.000000,0.096774,0.096774,0.064516,0.032258,0.129032,0.096774,0.000000,0.032258,0.000000,0.000000,0.032258,0.096774,0.064516,0.032258,0.032258,0.064516
Negative_F694,0.076923,0.000000,0.000000,0.000000,0.230769,0.076923,0.076923,0.076923,0.000000,0.230769,0.000000,0.076923,0.000000,0.000000,0.000000,0.153846,0.000000,0.000000,0.000000,0.000000
Negative_F1403,0.318182,0.000000,0.000000,0.000000,0.000000,0.181818,0.000000,0.045455,0.136364,0.090909,0.045455,0.000000,0.000000,0.000000,0.000000,0.000000,0.090909,0.090909,0.000000,0.000000
Negative_F2402,0.138889,0.166667,0.027778,0.027778,0.000000,0.138889,0.000000,0.000000,0.222222,0.083333,0.027778,0.000000,0.055556,0.000000,0.000000,0.000000,0.055556,0.027778,0.027778,0.000000
Negative_F1093,0.035088,0.105263,0.052632,0.087719,0.000000,0.070175,0.105263,0.017544,0.087719,0.035088,0.000000,0.035088,0.035088,0.017544,0.035088,0.070175,0.087719,0.070175,0.000000,0.052632
Negative_F2296,0.065789,0.078947,0.026316,0.065789,0.013158,0.118421,0.039474,0.092105,0.184211,0.026316,0.039474,0.065789,0.000000,0.039474,0.000000,0.013158,0.052632,0.039474,0.013158,0.026316
Negative_F1624,0.107692,0.061538,0.061538,0.023077,0.015385,0.084615,0.007692,0.038462,0.038462,0.061538,0.015385,0.076923,0.015385,0.046154,0.107692,0.046154,0.038462,0.069231,0.038462,0.046154
Negative_F468,0.200000,0.066667,0.033333,0.033333,0.000000,0.066667,0.033333,0.033333,0.133333,0.133333,0.000000,0.033333,0.000000,0.000000,0.033333,0.033333,0.100000,0.066667,0.000000,0.000000
Negative_F212,0.025641,0.153846,0.025641,0.000000,0.102564,0.076923,0.000000,0.051282,0.128205,0.102564,0.000000,0.000000,0.025641,0.000000,0.128205,0.128205,0.025641,0.000000,0.000000,0.025641
Negative_F1570,0.108108,0.054054,0.000000,0.000000,0.054054,0.054054,0.027027,0.027027,0.027027,0.081081,0.000000,0.162162,0.000000,0.027027,0.027027,0.135135,0.135135,0.054054,0.000000,0.027027
Negative_F27,0.095238,0.190476,0.047619,0.000000,0.095238,0.190476,0.000000,0.047619,0.000000,0.047619,0.000000,0.047619,0.000000,0.000000,0.000000,0.047619,0.000000,0.095238,0.047619,0.047619
Negative_F1805,0.028571,0.114286,0.085714,0.171429,0.000000,0.085714,0.028571,0.000000,0.028571,0.028571,0.028571,0.000000,0.000000,0.085714,0.285714,0.000000,0.000000,0.000000,0.028571,0.000000
Negative_F653,0.139535,0.046512,0.023256,0.000000,0.000000,0.162791,0.023256,0.046512,0.116279,0.000000,0.000000,0.116279,0.000000,0.000000,0.000000,0.116279,0.046512,0.046512,0.093023,0.023256
Negative_F637,0.000000,0.000000,0.000000,0.000000,0.142857,0.000000,0.000000,0.142857,0.071429,0.214286,0.000000,0.000000,0.071429,0.000000,0.000000,0.214286,0.071429,0.071429,0.000000,0.000000
Negative_F1439,0.066667,0.177778,0.000000,0.000000,0.022222,0.111111,0.000000,0.022222,0.111111,0.088889,0.000000,0.044444,0.044444,0.022222,0.111111,0.111111,0.022222,0.022222,0.000000,0.022222
Negative_F651,0.046512,0.093023,0.023256,0.000000,0.000000,0.232558,0.000000,0.046512,0.093023,0.023256,0.000000,0.046512,0.023256,0.046512,0.000000,0.046512,0.046512,0.093023,0.069767,0.069767
Negative_F1307,0.135135,0.054054,0.000000,0.054054,0.027027,0.135135,0.000000,0.081081,0.189189,0.108108,0.027027,0.027027,0.000000,0.027027,0.000000,0.000000,0.135135,0.000000,0.000000,0.000000
Negative_F1346,0.030303,0.060606,0.030303,0.030303,0.060606,0.121212,0.000000,0.000000,0.181818,0.121212,0.030303,0.121212,0.000000,0.000000,0.000000,0.060606,0.000000,0.151515,0.000000,0.000000
Negative_F80,0.076923,0.000000,0.000000,0.000000,0.000000,0.076923,0.000000,0.076923,0.076923,0.384615,0.076923,0.000000,0.076923,0.000000,0.000000,0.076923,0.000000,0.076923,0.000000,0.000000
Negative_F2389,0.000000,0.000000,0.000000,0.000000,0.150000,0.050000,0.050000,0.000000,0.050000,0.200000,0.000000,0.100000,0.000000,0.000000,0.250000,0.000000,0.100000,0.000000,0.000000,0.050000
Negative_F2401,0.160000,0.000000,0.000000,0.000000,0.080000,0.280000,0.000000,0.000000,0.040000,0.040000,0.000000,0.000000,0.040000,0.040000,0.000000,0.040000,0.080000,0.200000,0.000000,0.000000
Negative_F113,0.166667,0.000000,0.023810,0.000000,0.047619,0.071429,0.000000,0.119048,0.214286,0.047619,0.000000,0.071429,0.047619,0.000000,0.047619,0.023810,0.047619,0.071429,0.000000,0.000000
Negative_F2376,0.058824,0.000000,0.050420,0.033613,0.016807,0.134454,0.050420,0.033613,0.025210,0.033613,0.008403,0.058824,0.100840,0.033613,0.159664,0.058824,0.025210,0.050420,0.016807,0.050420
Negative_F2371,0.181818,0.000000,0.000000,0.090909,0.090909,0.090909,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.090909,0.090909,0.181818,0.000000,0.090909,0.000000,0.090909
Negative_F1595,0.046512,0.139535,0.023256,0.023256,0.023256,0.139535,0.069767,0.023256,0.023256,0.046512,0.000000,0.000000,0.023256,0.046512,0.139535,0.023256,0.069767,0.023256,0.023256,0.093023
Negative_F216,0.000000,0.160000,0.000000,0.000000,0.040000,0.200000,0.080000,0.040000,0.080000,0.080000,0.000000,0.000000,0.040000,0.000000,0.080000,0.160000,0.040000,0.000000,0.000000,0.000000
Negative_F1399,0.074074,0.000000,0.074074,0.000000,0.111111,0.148148,0.037037,0.111111,0.074074,0.037037,0.000000,0.074074,0.074074,0.037037,0.000000,0.037037,0.037037,0.074074,0.000000,0.000000
Negative_F1972,0.053571,0.107143,0.035714,0.017857,0.017857,0.125000,0.000000,0.053571,0.071429,0.017857,0.053571,0.053571,0.035714,0.017857,0.142857,0.071429,0.071429,0.035714,0.017857,0.000000
Negative_F792,0.102564,0.000000,0.051282,0.000000,0.000000,0.153846,0.025641,0.076923,0.128205,0.000000,0.051282,0.076923,0.000000,0.051282,0.051282,0.076923,0.000000,0.076923,0.051282,0.025641
Negative_F312,0.200000,0.000000,0.000000,0.000000,0.100000,0.100000,0.000000,0.200000,0.100000,0.100000,0.000000,0.000000,0.050000,0.000000,0.000000,0.050000,0.050000,0.050000,0.000000,0.000000
Negative_F231,0.060606,0.121212,0.030303,0.030303,0.060606,0.000000,0.121212,0.000000,0.090909,0.060606,0.090909,0.000000,0.030303,0.121212,0.000000,0.151515,0.000000,0.000000,0.000000,0.030303
Negative_F1340,0.022222,0.022222,0.044444,0.222222,0.088889,0.022222,0.000000,0.022222,0.088889,0.133333,0.000000,0.044444,0.022222,0.022222,0.088889,0.044444,0.044444,0.044444,0.000000,0.022222
Negative_F1237,0.137931,0.068966,0.000000,0.034483,0.000000,0.206897,0.000000,0.034483,0.034483,0.000000,0.034483,0.000000,0.137931,0.000000,0.103448,0.068966,0.000000,0.034483,0.034483,0.068966
Negative_F2357,0.000000,0.200000,0.000000,0.033333,0.033333,0.100000,0.000000,0.066667,0.066667,0.033333,0.000000,0.100000,0.066667,0.000000,0.000000,0.066667,0.066667,0.133333,0.000000,0.033333
Negative_F92,0.074074,0.074074,0.037037,0.000000,0.037037,0.185185,0.000000,0.037037,0.185185,0.259259,0.000000,0.000000,0.037037,0.037037,0.000000,0.000000,0.037037,0.000000,0.000000,0.000000
Negative_F1486,0.084746,0.000000,0.000000,0.016949,0.033898,0.101695,0.016949,0.000000,0.220339,0.016949,0.016949,0.067797,0.050847,0.050847,0.118644,0.033898,0.050847,0.101695,0.000000,0.016949
Negative_F1705,0.090909,0.000000,0.045455,0.136364,0.000000,0.136364,0.000000,0.000000,0.090909,0.000000,0.000000,0.000000,0.181818,0.090909,0.045455,0.136364,0.000000,0.000000,0.000000,0.045455
Negative_F985,0.034483,0.000000,0.068966,0.034483,0.034483,0.137931,0.241379,0.034483,0.172414,0.000000,0.000000,0.034483,0.000000,0.034483,0.068966,0.034483,0.000000,0.068966,0.000000,0.000000
Negative_F1987,0.095238,0.000000,0.000000,0.000000,0.047619,0.047619,0.095238,0.047619,0.190476,0.238095,0.000000,0.000000,0.000000,0.047619,0.000000,0.095238,0.000000,0.047619,0.047619,0.000000
Negative_F1906,0.000000,0.080000,0.040000,0.040000,0.000000,0.040000,0.040000,0.120000,0.080000,0.120000,0.000000,0.120000,0.040000,0.000000,0.120000,0.000000,0.080000,0.000000,0.040000,0.040000
Negative_F831,0.119048,0.000000,0.035714,0.011905,0.011905,0.226190,0.011905,0.035714,0.000000,0.107143,0.011905,0.083333,0.059524,0.035714,0.000000,0.119048,0.047619,0.047619,0.023810,0.011905
Negative_F1473,0.011494,0.045977,0.022989,0.057471,0.034483,0.022989,0.000000,0.103448,0.080460,0.057471,0.022989,0.022989,0.080460,0.045977,0.126437,0.080460,0.022989,0.114943,0.022989,0.022989
Negative_F2161,0.026316,0.000000,0.000000,0.000000,0.078947,0.131579,0.000000,0.078947,0.210526,0.105263,0.000000,0.000000,0.078947,0.000000,0.184211,0.026316,0.000000,0.078947,0.000000,0.000000
Negative_F840,0.000000,0.200000,0.000000,0.050000,0.050000,0.200000,0.000000,0.050000,0.000000,0.100000,0.000000,0.000000,0.050000,0.000000,0.000000,0.050000,0.200000,0.050000,0.000000,0.000000
Negative_F1015,0.300000,0.000000,0.000000,0.000000,0.050000,0.050000,0.050000,0.100000,0.000000,0.150000,0.000000,0.100000,0.050000,0.000000,0.000000,0.000000,0.050000,0.100000,0.000000,0.000000
Negative_F1801,0.000000,0.000000,0.000000,0.000000,0.153846,0.153846,0.000000,0.000000,0.076923,0.384615,0.000000,0.000000,0.076923,0.000000,0.000000,0.076923,0.000000,0.076923,0.000000,0.000000
Negative_F1448,0.000000,0.000000,0.086957,0.130435,0.043478,0.130435,0.000000,0.086957,0.000000,0.043478,0.000000,0.043478,0.043478,0.130435,0.043478,0.086957,0.043478,0.043478,0.000000,0.043478
Negative_F1921,0.046512,0.186047,0.046512,0.023256,0.023256,0.162791,0.023256,0.023256,0.046512,0.046512,0.000000,0.023256,0.023256,0.023256,0.093023,0.046512,0.069767,0.023256,0.023256,0.046512
Negative_F1248,0.000000,0.100000,0.000000,0.000000,0.100000,0.000000,0.000000,0.100000,0.250000,0.100000,0.000000,0.000000,0.050000,0.000000,0.150000,0.100000,0.000000,0.000000,0.050000,0.000000
Negative_F266,0.147059,0.235294,0.000000,0.000000,0.058824,0.117647,0.000000,0.000000,0.117647,0.000000,0.000000,0.000000,0.000000,0.000000,0.176471,0.088235,0.000000,0.000000,0.029412,0.029412
Negative_F737,0.277778,0.055556,0.055556,0.055556,0.000000,0.000000,0.000000,0.000000,0.000000,0.166667,0.000000,0.000000,0.000000,0.000000,0.000000,0.111111,0.055556,0.111111,0.111111,0.000000
Negative_F57,0.021739,0.043478,0.043478,0.043478,0.021739,0.173913,0.000000,0.130435,0.173913,0.086957,0.021739,0.043478,0.000000,0.000000,0.043478,0.043478,0.021739,0.086957,0.000000,0.000000
Negative_F1202,0.103448,0.068966,0.068966,0.000000,0.034483,0.103448,0.000000,0.034483,0.172414,0.103448,0.034483,0.068966,0.000000,0.000000,0.000000,0.000000,0.103448,0.103448,0.000000,0.000000
Negative_F1110,0.000000,0.000000,0.083333,0.000000,0.000000,0.166667,0.083333,0.166667,0.166667,0.083333,0.000000,0.000000,0.083333,0.000000,0.000000,0.083333,0.000000,0.000000,0.000000,0.083333
Negative_F572,0.043478,0.000000,0.043478,0.000000,0.000000,0.217391,0.000000,0.000000,0.086957,0.260870,0.000000,0.043478,0.000000,0.000000,0.000000,0.086957,0.086957,0.130435,0.000000,0.000000
Negative_F1042,0.000000,0.000000,0.000000,0.000000,0.000000,0.190476,0.619048,0.000000,0.000000,0.000000,0.000000,0.000000,0.190476,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Negative_F830,0.045455,0.136364,0.090909,0.000000,0.045455,0.090909,0.000000,0.090909,0.045455,0.000000,0.000000,0.045455,0.045455,0.000000,0.045455,0.090909,0.090909,0.090909,0.045455,0.000000
Negative_F1032,0.111111,0.000000,0.083333,0.055556,0.000000,0.027778,0.027778,0.055556,0.027778,0.055556,0.027778,0.055556,0.111111,0.027778,0.111111,0.055556,0.027778,0.000000,0.000000,0.138889
Negative_F1309,0.050000,0.000000,0.000000,0.100000,0.150000,0.200000,0.000000,0.100000,0.100000,0.100000,0.000000,0.050000,0.000000,0.000000,0.000000,0.050000,0.000000,0.100000,0.000000,0.000000
Negative_F778,0.032258,0.193548,0.000000,0.032258,0.064516,0.096774,0.000000,0.064516,0.096774,0.032258,0.000000,0.032258,0.064516,0.000000,0.000000,0.129032,0.064516,0.064516,0.000000,0.032258
Negative_F2125,0.000000,0.000000,0.000000,0.000000,0.162162,0.081081,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.459459,0.000000,0.189189,0.027027,0.000000,0.000000,0.027027,0.054054
Negative_F1104,0.058824,0.117647,0.019608,0.019608,0.058824,0.058824,0.000000,0.039216,0.176471,0.019608,0.000000,0.058824,0.039216,0.019608,0.039216,0.039216,0.137255,0.058824,0.019608,0.019608
Negative_F1796,0.058824,0.000000,0.000000,0.000000,0.117647,0.058824,0.000000,0.176471,0.058824,0.235294,0.000000,0.000000,0.117647,0.000000,0.000000,0.117647,0.000000,0.058824,0.000000,0.000000
Negative_F1050,0.030303,0.121212,0.000000,0.030303,0.000000,0.060606,0.000000,0.060606,0.060606,0.121212,0.030303,0.090909,0.060606,0.000000,0.000000,0.121212,0.151515,0.030303,0.000000,0.030303
Negative_F1020,0.000000,0.000000,0.000000,0.000000,0.000000,0.150000,0.000000,0.200000,0.250000,0.000000,0.000000,0.000000,0.000000,0.050000,0.050000,0.050000,0.050000,0.100000,0.100000,0.000000
Negative_F2136,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.583333,0.000000,0.000000,0.000000,0.416667,0.000000
Negative_F14,0.062500,0.000000,0.062500,0.000000,0.062500,0.187500,0.000000,0.062500,0.125000,0.187500,0.000000,0.000000,0.000000,0.000000,0.000000,0.062500,0.000000,0.187500,0.000000,0.000000
Negative_F1763,0.000000,0.000000,0.000000,0.000000,0.147059,0.029412,0.000000,0.088235,0.382353,0.029412,0.029412,0.000000,0.058824,0.000000,0.058824,0.029412,0.029412,0.117647,0.000000,0.000000
Negative_F904,0.000000,0.133333,0.000000,0.000000,0.100000,0.100000,0.000000,0.100000,0.033333,0.066667,0.033333,0.066667,0.066667,0.033333,0.166667,0.033333,0.066667,0.000000,0.000000,0.000000
Negative_F1755,0.095238,0.095238,0.000000,0.000000,0.142857,0.000000,0.000000,0.142857,0.190476,0.142857,0.000000,0.047619,0.047619,0.000000,0.000000,0.047619,0.000000,0.047619,0.000000,0.000000
Negative_F2363,0.071429,0.000000,0.035714,0.000000,0.000000,0.178571,0.000000,0.000000,0.142857,0.000000,0.071429,0.107143,0.000000,0.178571,0.071429,0.000000,0.000000,0.000000,0.035714,0.107143
Negative_F764,0.000000,0.193548,0.032258,0.064516,0.032258,0.032258,0.032258,0.096774,0.129032,0.000000,0.000000,0.064516,0.064516,0.000000,0.000000,0.064516,0.032258,0.096774,0.032258,0.032258
Negative_F256,0.052632,0.000000,0.052632,0.000000,0.052632,0.210526,0.000000,0.157895,0.157895,0.105263,0.000000,0.052632,0.000000,0.000000,0.000000,0.000000,0.000000,0.157895,0.000000,0.000000
Negative_F1994,0.038462,0.000000,0.000000,0.000000,0.038462,0.038462,0.076923,0.115385,0.153846,0.076923,0.038462,0.076923,0.000000,0.000000,0.076923,0.038462,0.076923,0.076923,0.000000,0.076923
Negative_F695,0.157895,0.000000,0.000000,0.000000,0.052632,0.052632,0.105263,0.105263,0.052632,0.210526,0.000000,0.000000,0.052632,0.000000,0.000000,0.105263,0.000000,0.105263,0.000000,0.000000
Negative_F2192,0.050000,0.000000,0.000000,0.000000,0.050000,0.100000,0.100000,0.100000,0.050000,0.200000,0.000000,0.050000,0.000000,0.000000,0.200000,0.000000,0.050000,0.000000,0.000000,0.050000
Negative_F226,0.043478,0.000000,0.000000,0.000000,0.173913,0.130435,0.130435,0.086957,0.043478,0.086957,0.000000,0.043478,0.000000,0.000000,0.043478,0.043478,0.000000,0.130435,0.000000,0.043478
Negative_F477,0.090909,0.000000,0.015152,0.030303,0.030303,0.121212,0.060606,0.000000,0.060606,0.015152,0.000000,0.090909,0.000000,0.045455,0.045455,0.090909,0.106061,0.075758,0.045455,0.075758
Negative_F2204,0.000000,0.105263,0.000000,0.000000,0.052632,0.000000,0.000000,0.052632,0.052632,0.105263,0.052632,0.000000,0.000000,0.052632,0.210526,0.105263,0.105263,0.000000,0.052632,0.052632
Negative_F672,0.000000,0.000000,0.076923,0.000000,0.000000,0.076923,0.000000,0.076923,0.000000,0.461538,0.000000,0.153846,0.076923,0.000000,0.000000,0.000000,0.000000,0.076923,0.000000,0.000000
Negative_F1535,0.063218,0.005747,0.068966,0.022989,0.051724,0.143678,0.040230,0.051724,0.063218,0.063218,0.011494,0.057471,0.028736,0.045977,0.063218,0.080460,0.028736,0.045977,0.017241,0.045977
Negative_F1673,0.103448,0.000000,0.000000,0.034483,0.068966,0.068966,0.000000,0.137931,0.172414,0.103448,0.000000,0.034483,0.034483,0.034483,0.034483,0.103448,0.000000,0.068966,0.000000,0.000000
Negative_F272,0.052632,0.157895,0.026316,0.026316,0.052632,0.157895,0.000000,0.026316,0.105263,0.000000,0.000000,0.052632,0.052632,0.052632,0.105263,0.026316,0.000000,0.026316,0.026316,0.052632
Negative_F1672,0.083333,0.000000,0.000000,0.000000,0.041667,0.041667,0.000000,0.166667,0.166667,0.083333,0.041667,0.041667,0.083333,0.000000,0.000000,0.083333,0.083333,0.083333,0.000000,0.000000
Negative_F2345,0.028571,0.171429,0.000000,0.085714,0.000000,0.085714,0.057143,0.114286,0.028571,0.028571,0.000000,0.085714,0.028571,0.114286,0.114286,0.000000,0.028571,0.000000,0.000000,0.028571
Negative_F947,0.000000,0.000000,0.000000,0.000000,0.142857,0.142857,0.000000,0.142857,0.071429,0.214286,0.000000,0.000000,0.000000,0.000000,0.071429,0.000000,0.142857,0.071429,0.000000,0.000000
Negative_F1019,0.071429,0.142857,0.000000,0.000000,0.214286,0.000000,0.000000,0.000000,0.214286,0.214286,0.000000,0.000000,0.071429,0.000000,0.000000,0.000000,0.000000,0.071429,0.000000,0.000000
Negative_F526,0.040000,0.120000,0.040000,0.080000,0.020000,0.060000,0.000000,0.040000,0.080000,0.080000,0.000000,0.040000,0.040000,0.020000,0.160000,0.040000,0.060000,0.000000,0.020000,0.060000
Negative_F1186,0.000000,0.086957,0.000000,0.043478,0.000000,0.130435,0.000000,0.086957,0.000000,0.086957,0.000000,0.000000,0.130435,0.130435,0.000000,0.043478,0.130435,0.086957,0.000000,0.043478
Negative_F439,0.025000,0.150000,0.075000,0.025000,0.050000,0.200000,0.050000,0.025000,0.125000,0.000000,0.025000,0.050000,0.025000,0.025000,0.000000,0.025000,0.000000,0.025000,0.025000,0.075000
Negative_F360,0.285714,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.142857,0.214286,0.285714,0.000000,0.071429,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Negative_F2021,0.050000,0.200000,0.100000,0.000000,0.050000,0.200000,0.000000,0.050000,0.000000,0.050000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.100000,0.100000,0.100000,0.000000
Negative_F2334,0.000000,0.000000,0.000000,0.000000,0.083333,0.000000,0.000000,0.166667,0.083333,0.250000,0.083333,0.000000,0.000000,0.000000,0.250000,0.000000,0.000000,0.083333,0.000000,0.000000
Negative_F2158,0.155556,0.000000,0.022222,0.022222,0.022222,0.066667,0.044444,0.022222,0.044444,0.088889,0.022222,0.044444,0.044444,0.022222,0.044444,0.088889,0.111111,0.044444,0.022222,0.066667
Negative_F1088,0.012048,0.144578,0.048193,0.072289,0.036145,0.084337,0.012048,0.024096,0.084337,0.024096,0.000000,0.024096,0.132530,0.024096,0.072289,0.036145,0.072289,0.048193,0.012048,0.036145
Negative_F1080,0.105263,0.000000,0.000000,0.000000,0.000000,0.157895,0.000000,0.052632,0.157895,0.157895,0.052632,0.000000,0.000000,0.000000,0.000000,0.052632,0.052632,0.210526,0.000000,0.000000
Negative_F1005,0.000000,0.000000,0.000000,0.000000,0.153846,0.076923,0.000000,0.153846,0.153846,0.230769,0.000000,0.000000,0.076923,0.000000,0.000000,0.076923,0.000000,0.076923,0.000000,0.000000
Negative_F1159,0.058824,0.000000,0.000000,0.058824,0.000000,0.117647,0.000000,0.176471,0.176471,0.117647,0.000000,0.058824,0.000000,0.000000,0.000000,0.117647,0.000000,0.058824,0.058824,0.000000
