ID,Length,NetCharge,pI,K_frac,R_frac,H_frac,D_frac,E_frac,GRAVY,HydrophobicFrac,AromaticFrac,BomanIndex
Negative_F1755,21.000000,3.498424,9.701283,0.190476,0.000000,0.000000,0.000000,0.000000,1.171429,0.571429,0.142857,-0.782857
Negative_F2363,28.000000,4.540310,10.118974,0.142857,0.071429,0.000000,0.035714,0.000000,-1.982143,0.285714,0.142857,3.337500
Negative_F764,31.000000,0.438488,7.773096,0.129032,0.000000,0.032258,0.032258,0.064516,-0.016129,0.290323,0.096774,1.005806
Negative_F256,19.000000,1.550383,9.703024,0.157895,0.000000,0.000000,0.052632,0.000000,0.947368,0.526316,0.052632,-0.697895
Negative_F1994,26.000000,5.665971,10.655737,0.153846,0.076923,0.076923,0.000000,0.000000,-0.276923,0.461538,0.115385,1.642308
Negative_F695,19.000000,0.628200,8.764171,0.052632,0.000000,0.105263,0.000000,0.000000,1.415789,0.631579,0.052632,-1.330526
Negative_F2192,20.000000,4.625594,11.999968,0.050000,0.200000,0.100000,0.000000,0.000000,-0.290000,0.450000,0.100000,2.385500
Negative_F226,23.000000,1.712645,9.995130,0.043478,0.043478,0.130435,0.000000,0.000000,0.756522,0.565217,0.217391,-0.161739
Negative_F477,66.000000,3.792849,9.698060,0.060606,0.045455,0.060606,0.015152,0.030303,-0.981818,0.333333,0.151515,2.227879
Negative_F2204,19.000000,4.503334,10.860038,0.052632,0.210526,0.000000,0.000000,0.000000,-0.463158,0.368421,0.157895,3.045789
Negative_F672,13.000000,-1.442101,4.050028,0.000000,0.000000,0.000000,0.076923,0.000000,1.461538,0.615385,0.000000,-1.340000
Negative_F1535,174.000000,5.478728,9.457335,0.063218,0.063218,0.040230,0.068966,0.022989,-0.645977,0.350575,0.114943,2.000230
Negative_F1673,29.000000,4.546021,10.582759,0.172414,0.034483,0.000000,0.000000,0.034483,0.327586,0.482759,0.068966,0.554138
Negative_F272,38.000000,5.447215,9.303255,0.105263,0.105263,0.000000,0.026316,0.026316,-0.831579,0.236842,0.131579,2.401579
Negative_F1672,24.000000,3.547430,10.477740,0.166667,0.000000,0.000000,0.000000,0.000000,0.691667,0.500000,0.041667,-0.279583
Negative_F2345,35.000000,1.481936,8.346093,0.028571,0.114286,0.057143,0.000000,0.085714,-0.842857,0.200000,0.028571,2.938857
Negative_F947,14.000000,1.554922,11.000837,0.071429,0.071429,0.000000,0.000000,0.000000,1.400000,0.571429,0.142857,-0.776429
Negative_F1019,14.000000,2.500929,9.390159,0.214286,0.000000,0.000000,0.000000,0.000000,1.250000,0.571429,0.214286,-1.104286
Negative_F526,50.000000,5.506896,9.271666,0.080000,0.160000,0.000000,0.040000,0.080000,-1.008000,0.260000,0.100000,3.420800
Negative_F1186,23.000000,-1.492939,4.050028,0.000000,0.000000,0.000000,0.000000,0.043478,0.252174,0.304348,0.043478,0.066957
Negative_F439,40.000000,0.466101,7.771334,0.125000,0.000000,0.050000,0.075000,0.025000,-0.695000,0.250000,0.150000,1.401750
Negative_F360,14.000000,2.549936,10.302064,0.214286,0.000000,0.000000,0.000000,0.000000,1.157143,0.714286,0.000000,-0.962143
Negative_F2021,20.000000,-2.539668,4.050028,0.000000,0.000000,0.000000,0.100000,0.000000,0.975000,0.400000,0.150000,-0.683500
Negative_F2334,12.000000,3.554872,11.999968,0.083333,0.250000,0.000000,0.000000,0.000000,0.991667,0.666667,0.083333,1.361667
Negative_F2158,45.000000,1.315470,9.397508,0.044444,0.044444,0.044444,0.022222,0.022222,-0.248889,0.444444,0.111111,1.236667
Negative_F1088,83.000000,1.934282,8.263445,0.084337,0.072289,0.012048,0.048193,0.072289,-0.779518,0.192771,0.084337,2.268795
Negative_F1080,19.000000,2.549936,10.302064,0.157895,0.000000,0.000000,0.000000,0.000000,1.252632,0.578947,0.000000,-1.158421
Negative_F1005,13.000000,1.552442,10.002737,0.153846,0.000000,0.000000,0.000000,0.000000,1.507692,0.615385,0.153846,-1.618462
Negative_F1159,17.000000,1.551057,9.703024,0.176471,0.000000,0.000000,0.000000,0.058824,0.300000,0.470588,0.058824,0.131765
Negative_F790,36.000000,2.607156,9.245749,0.138889,0.055556,0.000000,0.083333,0.027778,-0.591667,0.305556,0.111111,2.004444
Negative_F2254,39.000000,6.546777,11.043708,0.153846,0.128205,0.000000,0.000000,0.102564,-0.482051,0.410256,0.076923,2.378205
Negative_F1091,22.000000,1.549911,9.699800,0.045455,0.045455,0.000000,0.000000,0.000000,0.468182,0.636364,0.181818,-0.270909
Negative_F432,14.000000,0.550829,8.497529,0.214286,0.000000,0.000000,0.142857,0.000000,0.064286,0.571429,0.071429,0.648571
Negative_F1092,55.000000,4.426208,8.934883,0.236364,0.000000,0.000000,0.127273,0.018182,-1.374545,0.200000,0.090909,3.123091
Negative_F703,47.000000,5.386727,9.081742,0.127660,0.085106,0.021277,0.021277,0.063830,-0.487234,0.191489,0.042553,2.278085
Negative_F1149,34.000000,-0.405469,6.914259,0.088235,0.000000,0.058824,0.000000,0.088235,-0.585294,0.352941,0.147059,1.296176
Negative_F2153,37.000000,3.533013,9.474935,0.000000,0.135135,0.054054,0.027027,0.000000,-0.600000,0.216216,0.054054,2.506216
Negative_F2395,24.000000,2.531556,9.189146,0.125000,0.083333,0.041667,0.041667,0.041667,-0.645833,0.375000,0.166667,2.119583
Negative_F1181,18.000000,4.410307,9.302804,0.000000,0.277778,0.000000,0.000000,0.000000,0.355556,0.222222,0.055556,2.917222
Negative_F991,24.000000,2.500929,9.390159,0.125000,0.000000,0.000000,0.000000,0.000000,1.241667,0.583333,0.125000,-1.069583
Negative_F416,12.000000,0.554947,8.750052,0.083333,0.000000,0.000000,0.000000,0.000000,1.850000,0.583333,0.000000,-2.428333
Negative_F2397,20.000000,0.578734,8.241139,0.100000,0.000000,0.000000,0.050000,0.000000,0.625000,0.450000,0.050000,-0.150500
Negative_F1878,58.000000,5.423728,9.173674,0.172414,0.017241,0.017241,0.034483,0.051724,-0.327586,0.310345,0.034483,1.609828
Negative_F381,31.000000,0.455970,7.877859,0.064516,0.032258,0.000000,0.032258,0.032258,0.016129,0.322581,0.096774,0.993548
Negative_F1332,20.000000,4.551229,10.333009,0.150000,0.100000,0.000000,0.000000,0.000000,-0.670000,0.250000,0.050000,1.611500
Negative_F1533,81.000000,-1.454076,5.804478,0.037037,0.086420,0.012346,0.061728,0.074074,-0.201235,0.419753,0.086420,1.762593
Negative_F2370,37.000000,3.549886,11.097153,0.054054,0.054054,0.000000,0.000000,0.000000,-0.224324,0.189189,0.135135,-0.138378
Negative_F782,22.000000,3.547430,10.477740,0.181818,0.000000,0.000000,0.000000,0.000000,0.831818,0.590909,0.000000,-0.632273
Negative_F1885,13.000000,3.547430,10.477740,0.307692,0.000000,0.000000,0.000000,0.000000,0.707692,0.538462,0.000000,-0.513077
Negative_F1013,13.000000,0.554947,8.750052,0.076923,0.000000,0.000000,0.000000,0.000000,1.723077,0.692308,0.076923,-2.298462
Negative_F1778,57.000000,5.336936,8.859713,0.000000,0.122807,0.035088,0.017544,0.000000,-0.210526,0.175439,0.017544,2.261579
Negative_F1261,18.000000,1.551057,9.703024,0.166667,0.000000,0.000000,0.000000,0.055556,0.250000,0.555556,0.055556,0.217778
Negative_F1320,24.000000,2.503410,9.503945,0.083333,0.041667,0.000000,0.000000,0.000000,1.258333,0.583333,0.083333,-0.800417
Negative_F1521,13.000000,1.587658,9.699929,0.153846,0.076923,0.076923,0.000000,0.076923,0.600000,0.615385,0.076923,0.380769
Negative_F2028,43.000000,2.480166,8.689194,0.046512,0.069767,0.046512,0.023256,0.023256,0.362791,0.395349,0.046512,0.936977
Negative_F848,39.000000,2.618153,9.823322,0.051282,0.025641,0.051282,0.000000,0.000000,-1.048718,0.282051,0.205128,1.092564
Negative_F629,31.000000,2.548585,9.825643,0.161290,0.000000,0.000000,0.032258,0.032258,0.300000,0.419355,0.000000,0.156129
Negative_F2181,19.000000,1.589068,10.002802,0.105263,0.000000,0.052632,0.000000,0.000000,1.273684,0.631579,0.052632,-1.256316
Negative_F1122,19.000000,0.479378,7.948903,0.105263,0.000000,0.000000,0.052632,0.000000,-0.189474,0.210526,0.157895,1.328421
Negative_F2096,51.000000,1.382278,8.259577,0.078431,0.098039,0.000000,0.039216,0.098039,-0.609804,0.235294,0.078431,2.520392
Negative_F341,22.000000,2.547877,10.001383,0.181818,0.000000,0.000000,0.045455,0.000000,0.172727,0.500000,0.090909,0.218182
Negative_F2200,12.000000,2.591498,11.711343,0.000000,0.250000,0.083333,0.000000,0.000000,-1.508333,0.416667,0.250000,3.859167
Negative_F1068,42.000000,4.589406,10.866420,0.071429,0.166667,0.023810,0.047619,0.071429,-0.911905,0.333333,0.142857,3.058333
Negative_F2319,24.000000,2.500929,9.390159,0.125000,0.000000,0.000000,0.000000,0.000000,1.233333,0.541667,0.041667,-1.085417
Negative_F1477,74.000000,10.427167,9.924795,0.162162,0.054054,0.000000,0.054054,0.013514,-0.700000,0.310811,0.067568,2.033108
Negative_F875,17.000000,3.194174,9.697737,0.176471,0.058824,0.000000,0.000000,0.000000,-1.217647,0.176471,0.117647,1.967059
Negative_F1029,11.000000,1.554922,11.000837,0.090909,0.090909,0.000000,0.000000,0.000000,-0.700000,0.363636,0.181818,1.580000
Negative_F2120,22.000000,5.586487,11.999968,0.136364,0.136364,0.045455,0.000000,0.000000,-0.418182,0.454545,0.227273,1.939545
Negative_F1984,18.000000,3.495918,9.595362,0.222222,0.000000,0.000000,0.000000,0.000000,-0.311111,0.388889,0.277778,0.241667
Negative_F380,21.000000,-1.409811,5.240180,0.000000,0.000000,0.047619,0.000000,0.047619,0.400000,0.428571,0.190476,-0.648095
Negative_F1335,20.000000,2.199185,9.499755,0.100000,0.050000,0.000000,0.000000,0.000000,-0.240000,0.300000,0.150000,0.580000
Negative_F693,13.000000,-0.442547,5.525000,0.000000,0.000000,0.000000,0.000000,0.000000,1.807692,0.615385,0.076923,-1.913077
Negative_F641,23.000000,1.540061,8.904518,0.086957,0.000000,0.043478,0.000000,0.000000,1.039130,0.434783,0.000000,-1.106957
Negative_F1014,17.000000,1.552442,10.002737,0.117647,0.000000,0.000000,0.000000,0.000000,1.511765,0.647059,0.117647,-1.791765
Negative_F1728,19.000000,1.554922,11.000837,0.052632,0.052632,0.000000,0.000000,0.000000,0.836842,0.526316,0.000000,-0.549474
Negative_F1856,32.000000,3.542371,10.075844,0.062500,0.187500,0.031250,0.093750,0.031250,-1.059375,0.250000,0.093750,4.333125
Negative_F946,17.000000,0.554947,8.750052,0.058824,0.000000,0.000000,0.000000,0.000000,1.758824,0.647059,0.176471,-2.190588
Negative_F2187,35.000000,-2.516549,4.050028,0.028571,0.000000,0.000000,0.057143,0.028571,0.720000,0.428571,0.057143,-0.239143
Negative_F2023,43.000000,3.542602,9.876121,0.162791,0.000000,0.000000,0.023256,0.046512,-0.316279,0.441860,0.093023,0.925814
Negative_F741,25.000000,8.238827,11.772717,0.280000,0.120000,0.000000,0.000000,0.040000,-1.248000,0.360000,0.080000,2.845200
Negative_F7,12.000000,3.508346,11.526383,0.000000,0.333333,0.000000,0.000000,0.000000,1.033333,0.500000,0.000000,2.520000
Negative_F1163,74.000000,5.453296,9.204941,0.027027,0.162162,0.027027,0.040541,0.067568,-0.774324,0.310811,0.121622,3.130000
Negative_F2064,12.000000,4.557327,11.999968,0.000000,0.416667,0.000000,0.000000,0.000000,-0.200000,0.583333,0.166667,3.925000
Negative_F38,40.000000,7.405246,10.210712,0.025000,0.175000,0.000000,0.000000,0.000000,-0.195000,0.300000,0.050000,2.184750
Negative_F382,56.000000,6.535866,10.074039,0.178571,0.053571,0.000000,0.017857,0.089286,-0.730357,0.392857,0.107143,1.876250
Negative_F2434,128.000000,5.521138,8.978077,0.062500,0.078125,0.039062,0.046875,0.046875,-0.916406,0.257812,0.070312,2.917422
Negative_F1460,120.000000,5.527568,9.083418,0.083333,0.083333,0.033333,0.058333,0.058333,-0.905000,0.291667,0.125000,2.657750
Negative_F132,25.000000,3.654804,10.176931,0.160000,0.000000,0.120000,0.000000,0.000000,-0.068000,0.480000,0.160000,0.203200
Negative_F2143,21.000000,-1.441426,4.050028,0.000000,0.000000,0.000000,0.000000,0.047619,1.271429,0.571429,0.047619,-1.000476
Negative_F2223,51.000000,3.386966,8.730969,0.019608,0.098039,0.019608,0.019608,0.019608,-0.460784,0.274510,0.078431,2.138039
Negative_F2002,29.000000,15.200549,11.999968,0.103448,0.448276,0.000000,0.000000,0.000000,-2.268966,0.172414,0.034483,7.212069
Negative_F1480,69.000000,4.485758,9.212033,0.115942,0.028986,0.000000,0.043478,0.028986,-0.371014,0.362319,0.086957,1.393478
Negative_F1150,38.000000,6.332207,9.239754,0.052632,0.157895,0.000000,0.026316,0.000000,-0.821053,0.131579,0.026316,2.754474
Negative_F1939,21.000000,5.539961,11.556748,0.095238,0.190476,0.047619,0.000000,0.000000,-0.761905,0.285714,0.047619,3.272857
Negative_F387,20.000000,4.548748,10.065401,0.200000,0.050000,0.000000,0.000000,0.000000,-0.600000,0.250000,0.050000,1.313000
Negative_F319,25.000000,4.584875,11.068980,0.160000,0.120000,0.040000,0.080000,0.000000,0.156000,0.520000,0.000000,1.661200
Negative_F457,38.000000,4.494533,9.788896,0.157895,0.000000,0.000000,0.000000,0.026316,0.442105,0.394737,0.026316,0.057895
Negative_F839,37.000000,-0.730981,6.655641,0.054054,0.000000,0.054054,0.027027,0.027027,0.575676,0.486486,0.081081,0.108378
Negative_F2280,33.000000,2.532991,9.243364,0.121212,0.000000,0.030303,0.030303,0.000000,0.378788,0.484848,0.121212,0.225152
Negative_F383,46.000000,0.497839,7.734389,0.086957,0.021739,0.086957,0.065217,0.021739,-0.547826,0.239130,0.086957,2.086522
Negative_F1484,69.000000,3.480319,9.074135,0.057971,0.101449,0.014493,0.072464,0.028986,-0.279710,0.405797,0.115942,1.856232
Negative_F2062,59.000000,2.353580,8.409466,0.169492,0.016949,0.016949,0.033898,0.101695,-0.232203,0.305085,0.033898,1.480847
Negative_F130,30.000000,2.598901,10.001706,0.133333,0.000000,0.000000,0.000000,0.033333,0.033333,0.433333,0.033333,0.312667
Negative_F1668,29.000000,5.540360,10.398315,0.241379,0.000000,0.000000,0.034483,0.000000,0.262069,0.482759,0.000000,0.267241
Negative_F2325,33.000000,12.586311,11.999968,0.090909,0.303030,0.030303,0.000000,0.000000,-0.893939,0.333333,0.121212,4.257879
Negative_F146,32.000000,3.457862,8.961637,0.000000,0.187500,0.000000,0.000000,0.062500,-0.112500,0.281250,0.062500,2.609062
Negative_F1924,34.000000,7.540310,11.301130,0.205882,0.058824,0.000000,0.029412,0.000000,-0.029412,0.470588,0.000000,1.158824
Negative_F1812,14.000000,0.552888,8.590944,0.142857,0.000000,0.000000,0.071429,0.000000,0.650000,0.571429,0.071429,-0.502857
Negative_F1621,43.000000,5.303012,10.218255,0.162791,0.023256,0.023256,0.023256,0.023256,-0.109302,0.511628,0.186047,0.526279
Negative_F836,27.000000,-0.422191,6.900617,0.037037,0.000000,0.074074,0.000000,0.037037,0.292593,0.370370,0.148148,0.492222
Negative_F1854,53.000000,5.542321,11.214872,0.037736,0.150943,0.018868,0.056604,0.018868,-0.886792,0.188679,0.056604,3.025283
Negative_F1133,37.000000,2.429875,8.797888,0.027027,0.054054,0.000000,0.000000,0.000000,0.240541,0.378378,0.081081,0.445676
Negative_F1200,46.000000,5.491486,9.834410,0.173913,0.043478,0.000000,0.043478,0.043478,0.176087,0.391304,0.021739,0.853913
Negative_F2343,75.000000,2.298579,8.384065,0.080000,0.053333,0.000000,0.080000,0.013333,-0.728000,0.266667,0.173333,1.976000
Negative_F33,42.000000,8.444353,11.201140,0.023810,0.190476,0.023810,0.000000,0.000000,-0.392857,0.238095,0.071429,2.680238
Negative_F1838,63.000000,11.215422,11.102568,0.126984,0.095238,0.000000,0.000000,0.031746,-0.715873,0.380952,0.079365,2.311429
Negative_F546,23.000000,0.550829,8.497529,0.130435,0.000000,0.000000,0.086957,0.000000,0.043478,0.434783,0.086957,0.579130
Negative_F793,62.000000,2.387504,8.416106,0.064516,0.048387,0.032258,0.048387,0.016129,-0.279032,0.354839,0.145161,1.389194
Negative_F2163,26.000000,4.242413,11.999968,0.038462,0.153846,0.038462,0.000000,0.000000,-0.450000,0.461538,0.115385,1.753077
Negative_F1059,82.000000,-4.045970,4.997080,0.085366,0.012195,0.012195,0.036585,0.097561,-0.585366,0.195122,0.097561,1.265366
Negative_F1063,63.000000,3.350583,8.730712,0.063492,0.063492,0.000000,0.063492,0.000000,-0.007937,0.301587,0.031746,1.374762
Negative_F1797,17.000000,0.554947,8.750052,0.058824,0.000000,0.000000,0.000000,0.000000,1.676471,0.647059,0.176471,-2.035882
Negative_F2155,17.000000,0.520645,8.720010,0.058824,0.000000,0.000000,0.000000,0.000000,1.541176,0.647059,0.058824,-1.575882
Negative_F159,44.000000,1.413051,8.248037,0.090909,0.068182,0.022727,0.000000,0.113636,-0.506818,0.318182,0.068182,2.086364
Negative_F44,20.000000,1.552442,10.002737,0.100000,0.000000,0.000000,0.000000,0.000000,1.490000,0.550000,0.000000,-1.972500
Negative_F1008,24.000000,3.498424,9.701283,0.166667,0.000000,0.000000,0.000000,0.000000,1.066667,0.541667,0.125000,-0.898750
Negative_F632,13.000000,0.554947,8.750052,0.076923,0.000000,0.000000,0.000000,0.000000,1.884615,0.615385,0.076923,-2.398462
Negative_F829,30.000000,-1.507378,5.319414,0.033333,0.000000,0.033333,0.033333,0.033333,-0.290000,0.333333,0.166667,1.116667
Negative_F1463,101.000000,-1.681383,6.268113,0.118812,0.029703,0.029703,0.108911,0.049505,-0.750495,0.336634,0.089109,2.300099
Negative_F1435,68.000000,0.522980,7.849429,0.102941,0.176471,0.029412,0.044118,0.220588,-2.929412,0.088235,0.058824,6.405882
Negative_F2010,17.000000,2.590386,9.505428,0.117647,0.058824,0.058824,0.000000,0.000000,0.711765,0.529412,0.117647,0.320588
Negative_F1139,24.000000,5.591448,11.999968,0.041667,0.208333,0.041667,0.000000,0.000000,-0.437500,0.416667,0.083333,2.412500
Negative_F1393,28.000000,0.404037,7.769003,0.071429,0.000000,0.000000,0.000000,0.035714,0.750000,0.357143,0.071429,-0.237143
Negative_F208,22.000000,-0.370679,6.920852,0.045455,0.000000,0.090909,0.000000,0.045455,1.431818,0.681818,0.090909,-1.371364
Negative_F1447,22.000000,0.205887,8.410110,0.045455,0.000000,0.000000,0.000000,0.000000,1.272727,0.590909,0.000000,-0.868182
Negative_F36,42.000000,8.441847,10.739417,0.023810,0.190476,0.023810,0.000000,0.000000,-0.338095,0.261905,0.095238,2.443095
Negative_F1441,31.000000,2.570813,8.975111,0.032258,0.225806,0.096774,0.129032,0.032258,-2.425806,0.032258,0.000000,6.364194
Negative_F1073,21.000000,1.199210,8.885049,0.095238,0.000000,0.000000,0.000000,0.000000,0.995238,0.380952,0.047619,-0.713333
Negative_F1121,45.000000,5.443886,9.485250,0.044444,0.155556,0.022222,0.044444,0.022222,-0.571111,0.244444,0.066667,3.050889
Negative_F715,19.000000,0.664827,8.770875,0.052632,0.000000,0.157895,0.000000,0.000000,0.852632,0.578947,0.105263,-0.553684
Negative_F2111,13.000000,0.554947,8.750052,0.076923,0.000000,0.000000,0.000000,0.000000,1.738462,0.692308,0.307692,-2.287692
Negative_F1831,43.000000,6.628407,10.729038,0.162791,0.046512,0.023256,0.023256,0.023256,0.088372,0.465116,0.046512,1.055349
Negative_F376,22.000000,2.667257,11.999968,0.000000,0.136364,0.136364,0.000000,0.000000,0.454545,0.454545,0.136364,0.980000
Negative_F1874,31.000000,0.177396,7.625769,0.096774,0.161290,0.064516,0.129032,0.096774,-2.038710,0.129032,0.064516,5.210000
Negative_F219,37.000000,3.432893,8.886661,0.135135,0.027027,0.027027,0.054054,0.000000,-0.929730,0.135135,0.054054,2.305676
Negative_F77,13.000000,0.554947,8.750052,0.076923,0.000000,0.000000,0.000000,0.000000,1.861538,0.692308,0.153846,-2.252308
Negative_F9,60.000000,16.557026,11.999968,0.000000,0.283333,0.000000,0.000000,0.000000,-1.285000,0.200000,0.050000,3.293333
Negative_F303,30.000000,4.542866,10.301548,0.200000,0.000000,0.000000,0.033333,0.000000,0.026667,0.500000,0.066667,-0.036000
Negative_F1923,114.000000,9.534703,9.844467,0.035088,0.070175,0.008772,0.008772,0.008772,-0.569298,0.219298,0.096491,1.375175
Negative_F2360,25.000000,4.735499,11.999968,0.080000,0.120000,0.200000,0.000000,0.000000,0.040000,0.440000,0.080000,1.607600
Negative_F1491,31.000000,4.496761,9.899523,0.161290,0.064516,0.000000,0.064516,0.000000,-0.109677,0.387097,0.096774,1.336774
Negative_F1089,75.000000,3.304611,8.606030,0.053333,0.106667,0.000000,0.080000,0.026667,-0.862667,0.226667,0.093333,3.002000
Negative_F2259,52.000000,4.460197,9.022560,0.134615,0.000000,0.038462,0.019231,0.019231,-0.730769,0.230769,0.076923,1.586538
Negative_F2268,39.000000,6.446447,9.330461,0.179487,0.128205,0.051282,0.025641,0.102564,-1.469231,0.076923,0.025641,4.217692
Negative_F95,35.000000,5.545032,10.637300,0.171429,0.085714,0.000000,0.028571,0.057143,-0.111429,0.485714,0.057143,1.420571
Negative_F619,18.000000,3.410332,9.007539,0.000000,0.222222,0.000000,0.000000,0.000000,0.488889,0.222222,0.111111,2.290000
Negative_F1730,17.000000,2.585178,10.001383,0.235294,0.000000,0.058824,0.000000,0.058824,0.076471,0.470588,0.058824,0.136471
Negative_F1860,20.000000,3.498399,9.699478,0.150000,0.050000,0.000000,0.000000,0.000000,-0.275000,0.350000,0.150000,1.405500
